NGVS_catalog_id,band,time,exposure,frame,image_index,zeropoint,mag,err_sys,time_mjd
861739,z,2010-03-1212:43,550.167,1172530,4,31.771,18.63408959,0.004876633,55267.52986
861739,z,2010-03-158:49,550.157,1172815,5,31.804,18.48365682,0.004239382,55270.36736
861739,z,2010-03-179:21,550.156,1173023,7,31.782,18.62059145,0.005081167,55272.38958
861739,g,2010-04-128:52,634.176,1183657,12,33.483,18.80888416,0.001635142,55298.36944
861739,g,2010-04-137:33,634.177,1183827,13,33.451,19.10244093,0.001904368,55299.31458
861739,g,2010-04-1310:19,634.17,1183841,14,33.47,18.49668351,0.001378897,55299.42986
861739,g,2010-04-147:58,634.154,1184041,15,33.445,18.97628271,0.001802389,55300.33194
861739,g,2010-04-149:46,634.184,1184050,16,33.505,19.02256714,0.001754001,55300.40694
861739,i,2010-05-1410:25,411.123,1196356,17,32.409,18.47079333,0.002412934,55330.43403
861739,i,2010-05-167:23,411.086,1197188,23,32.437,18.35340748,0.002199255,55332.30764
861739,i,2010-05-168:20,411.118,1197195,24,32.438,18.38285481,0.002252263,55332.34722
861739,i,2010-05-176:18,411.126,1197391,25,32.43,18.69371861,0.002661111,55333.2625
861739,i,2010-05-177:14,411.133,1197398,26,32.432,18.69324517,0.002684499,55333.30139
861739,i,2010-05-178:10,411.132,1197405,27,32.433,18.71658753,0.002738178,55333.34028
861739,u,2011-04-0112:35,582.139,1294467,28,32.018,19.16642288,0.003697646,55652.52431
861739,u,2011-04-0113:51,582.087,1294474,29,31.847,19.15573536,0.004620622,55652.57708
861739,u,2011-04-028:40,582.107,1294587,30,32.004,19.63907487,0.004355066,55653.36111
861739,u,2011-04-0211:09,582.146,1294601,31,32.093,19.77703906,0.004703116,55653.46458
861739,u,2011-04-039:04,582.126,1294738,32,32.102,19.12997939,0.003418556,55654.37778
861739,u,2011-04-268:02,582.133,1300367,33,32.083,19.80060684,0.00460244,55677.33472
861739,u,2011-04-269:44,582.152,1300377,34,32.086,19.869036,0.005329994,55677.40556
861739,u,2011-04-276:55,582.125,1300542,35,31.999,19.56859744,0.005074821,55678.28819
861739,u,2011-04-2811:45,582.106,1300593,36,31.864,19.53770801,0.004803258,55679.48958
861739,u,2011-04-296:08,582.104,1300652,37,32.045,19.79815771,0.004847277,55680.25556
861739,u,2011-04-299:25,582.137,1300674,38,32.085,19.84316911,0.005401178,55680.39236
861739,u,2011-04-308:33,582.136,1300762,39,32.058,19.62924249,0.004559358,55681.35625
702794,g,2011-01-3011:43,634.167,1276942,8,33.412,18.13900111,0.001165861,55591.48819
702794,g,2011-01-3013:04,634.179,1276949,9,33.413,18.28880236,0.001272183,55591.54444
702794,z,2011-02-2713:00,550.174,1285639,11,31.662,18.15321151,0.003644843,55619.54167
702794,z,2011-02-2714:10,550.178,1285646,12,31.651,18.216042,0.003775318,55619.59028
702794,u,2012-01-2412:52,582.17,1521355,17,32.212,19.05069027,0.002950593,55950.53611
702794,u,2012-01-2414:06,582.175,1521362,18,32.249,19.21682823,0.003184575,55950.5875
702794,u,2012-01-2612:30,582.181,1521809,20,32.239,18.90949818,0.002786121,55952.52083
702794,u,2012-01-2813:07,582.189,1522187,23,32.228,18.8797295,0.002821817,55954.54653
702794,i,2012-02-1511:56,411.162,1525635,24,32.45,18.26257116,0.002103234,55972.49722
702794,i,2012-02-289:54,411.09,1529574,25,32.414,18.14001683,0.001829424,55985.4125
702794,i,2012-02-2810:48,411.16,1529581,26,32.408,18.17723876,0.001815152,55985.45
702794,i,2012-02-2811:42,411.156,1529588,27,32.427,18.234887,0.001879447,55985.4875
445816,i,2010-01-1113:14,411.09,1159425,0,32.433,19.25155201,0.003363199,55207.55139
445816,i,2010-01-1114:09,411.086,1159432,1,32.434,19.27114488,0.003304006,55207.58958
445816,i,2010-01-1115:13,411.091,1159440,2,32.438,19.29306274,0.003366415,55207.63403
445816,i,2010-01-2212:58,411.088,1162010,3,32.428,19.25348207,0.003583073,55218.54028
445816,i,2010-02-0914:18,411.111,1166050,4,32.43,18.83625176,0.00265329,55236.59583
445816,g,2010-03-1310:49,634.122,1172658,5,33.524,19.6307799,0.002421213,55268.45069
445816,g,2010-03-1312:11,634.149,1172665,6,33.518,19.59914918,0.002400727,55268.50764
445816,g,2010-03-1313:31,634.138,1172672,7,33.505,19.61025218,0.002460989,55268.56319
445816,g,2010-03-1510:34,634.144,1172825,8,33.519,18.66294697,0.001397087,55270.44028
445816,g,2010-03-1511:56,634.155,1172832,9,33.532,18.97272592,0.001640389,55270.49722
445816,g,2010-04-1110:32,634.149,1183569,10,33.525,18.6771999,0.00150617,55297.43889
445816,i,2010-05-148:28,411.126,1196342,12,32.394,19.09482347,0.003313721,55330.35278
445816,z,2011-01-2814:47,550.153,1276446,21,31.698,19.29396875,0.006805851,55589.61597
445816,z,2011-02-0911:31,550.147,1278348,22,31.677,19.14972829,0.006837722,55601.47986
445816,z,2011-04-027:46,550.098,1294582,23,31.681,19.23914356,0.006564279,55653.32361
445816,z,2011-04-0212:25,550.11,1294608,24,31.704,18.73009027,0.005272945,55653.51736
445816,z,2011-04-037:41,550.081,1294730,25,31.706,19.11116934,0.006192202,55654.32014
445816,z,2011-04-0310:22,550.147,1294745,26,31.727,19.22332779,0.007638582,55654.43194
445816,z,2011-04-059:14,550.113,1294955,27,31.68,18.71407996,0.004868472,55656.38472
445816,z,2011-04-2611:46,550.09,1300392,28,31.631,19.26546831,0.00873337,55677.49028
445816,z,2011-04-2911:13,550.092,1300684,29,31.659,18.59659425,0.004726648,55680.46736
445816,z,2011-05-016:16,550.086,1300864,30,31.697,18.80226348,0.007558707,55682.26111
445816,z,2011-05-267:34,550.148,1306193,31,31.707,19.239506,0.008739854,55707.31528
445816,z,2011-05-278:50,550.152,1306294,32,31.689,19.21073929,0.008869543,55708.36806
445816,z,2011-05-286:52,550.16,1306446,33,31.691,18.86092015,0.006830476,55709.28611
445816,u,2013-02-0613:33,120.083,1607397,42,30.424,19.54232944,0.009771317,56329.56458
445816,u,2013-03-069:55,582.086,1611689,43,32.115,20.0936058,0.006409177,56357.41319
445816,u,2013-03-0711:28,582.121,1611921,44,32.173,20.23717277,0.006621995,56358.47778
445816,u,2013-03-089:46,582.097,1612044,45,32.12,19.40685896,0.003956719,56359.40694
445816,u,2013-03-0811:00,582.137,1612051,46,32.171,19.70770304,0.004636784,56359.45833
445816,u,2013-03-099:08,582.113,1612234,47,32.071,20.30254037,0.007266386,56360.38056
445816,u,2013-03-099:18,582.113,1612235,48,32.08,20.349993,0.007710183,56360.3875
445816,u,2013-03-0910:34,582.153,1612242,49,32.147,19.97576598,0.005566184,56360.44028
445816,u,2013-03-0911:37,582.15,1612248,50,32.192,19.11507028,0.00332034,56360.48403
445816,u,2013-03-0911:48,582.143,1612249,51,32.177,19.10032944,0.003297568,56360.49167
445816,u,2013-04-037:37,582.123,1615789,53,32.037,19.74223231,0.005330884,56385.31736
445816,u,2013-04-038:53,582.132,1615796,54,32.11,19.919557,0.005387341,56385.37014
445816,u,2013-04-0310:03,582.141,1615802,55,32.126,20.09445141,0.005473406,56385.41875
445816,u,2013-04-048:03,582.15,1615895,56,32.09,19.14729906,0.003512456,56386.33542
445816,u,2013-04-049:29,582.159,1615903,57,32.12,19.38761521,0.003804078,56386.39514
445816,u,2013-04-078:41,582.156,1616313,58,32.143,19.84158921,0.005031725,56389.36181
445816,u,2013-04-088:30,582.137,1616490,59,32.151,19.05851154,0.003281372,56390.35417
274073,i,2009-02-1814:20,411.106,1060490,0,32.421,18.94086531,0.002841452,54880.59722
274073,i,2009-02-1815:14,411.086,1060497,1,32.439,18.96928269,0.00293771,54880.63472
274073,i,2009-02-1911:50,411.062,1060927,2,32.359,18.70838937,0.002686634,54881.49306
274073,i,2009-02-1912:24,411.082,1060931,3,32.367,18.73834904,0.002515288,54881.51667
274073,z,2009-02-2211:21,550.052,1061570,5,31.801,18.73413986,0.004522753,54884.47292
274073,g,2009-02-2213:03,634.114,1061584,6,33.555,18.77727088,0.001452019,54884.54375
274073,g,2009-02-2214:27,634.13,1061591,7,33.538,19.02776531,0.001570324,54884.60208
274073,g,2009-02-2311:51,634.089,1061836,8,33.553,18.58352472,0.001275887,54885.49375
274073,g,2009-02-2313:12,634.106,1061843,9,33.56,18.73680017,0.001348699,54885.55
274073,g,2009-02-2314:32,634.119,1061850,10,33.556,19.02268644,0.0016577,54885.60556
274073,u,2009-02-279:48,582.066,1062869,11,32.155,19.81396051,0.004756249,54889.40833
274073,u,2009-02-2710:52,582.101,1062875,12,32.236,19.40999983,0.003605802,54889.45278
274073,u,2009-02-2711:56,582.116,1062881,13,32.247,19.21347383,0.003392359,54889.49722
274073,u,2009-02-2712:59,582.112,1062887,14,32.24,19.35088494,0.003472,54889.54097
274073,u,2009-02-2714:35,582.101,1062904,15,32.202,19.57614757,0.004052922,54889.60764
274073,z,2009-02-2810:02,550.044,1063162,21,31.701,19.02981462,0.005734237,54890.41806
274073,u,2009-03-258:35,582.075,1067067,22,32.149,19.24817551,0.003500163,54915.35764
274073,u,2009-03-259:39,582.118,1067073,23,32.209,19.39824977,0.00340347,54915.40208
274073,i,2009-03-2510:43,411.109,1067080,24,32.422,18.83950312,0.002707222,54915.44653
274073,u,2009-03-2511:49,582.118,1067087,25,32.221,19.79356805,0.004925195,54915.49236
274073,u,2009-03-2512:52,582.11,1067093,26,32.171,19.83758637,0.00479949,54915.53611
274073,z,2009-03-3011:49,550.1,1067689,32,31.809,18.91873675,0.006060898,54920.49236
274073,z,2009-03-3012:51,550.09,1067695,33,31.8,19.01026928,0.006972674,54920.53542
274073,z,2009-03-318:00,550.055,1067827,39,31.794,18.80911719,0.005312154,54921.33333
274073,z,2009-03-319:01,550.108,1067833,40,31.806,18.76479639,0.004765777,54921.37569
274073,z,2009-03-3111:33,550.121,1067880,46,31.691,18.88209025,0.005961998,54921.48125
274073,z,2009-04-038:02,550.059,1068174,47,31.705,18.90664532,0.007385503,54924.33472
274073,z,2009-04-0310:32,550.104,1068188,48,31.787,18.79494724,0.004702194,54924.43889
274073,z,2009-04-207:49,550.132,1073585,49,31.783,18.99061708,0.008672287,54941.32569
274073,z,2009-04-208:40,550.151,1073590,50,31.801,19.00320678,0.007873434,54941.36111
274073,u,2009-04-238:49,582.171,1073934,51,32.201,19.83046053,0.00464816,54944.36736
274073,u,2009-04-239:54,582.164,1073940,52,32.233,19.86081816,0.004859515,54944.4125
274073,i,2009-04-278:27,411.11,1074402,55,32.415,18.89232933,0.00286336,54948.35208
274073,u,2009-04-2710:06,582.15,1074413,56,32.213,19.86033989,0.005394554,54948.42083
274073,i,2009-05-017:17,411.089,1074930,57,32.416,18.73367761,0.002806094,54952.30347
274073,z,2009-07-266:23,550.091,1098672,63,31.703,18.88410074,0.006771648,55038.26597
274073,z,2010-02-0613:51,550.16,1165594,64,31.769,19.00420616,0.004754328,55233.57708
274073,z,2010-02-139:40,550.086,1166617,65,31.77,18.88254673,0.006870707,55240.40278
274073,z,2010-02-1310:40,550.094,1166623,66,31.768,18.7647006,0.005057647,55240.44444
274073,z,2010-02-1311:40,550.123,1166629,67,31.773,18.77446422,0.004980231,55240.48611
172115,g,2009-02-2611:01,634.098,1062408,0,33.526,18.78132402,0.001453636,54888.45903
172115,g,2009-03-0212:15,634.104,1063574,1,33.553,18.86405001,0.001690209,54892.51042
172115,g,2009-03-2310:15,634.106,1066837,2,33.485,18.78010587,0.001475375,54913.42708
172115,g,2009-03-2312:56,634.113,1066851,4,33.465,18.84152414,0.001633868,54913.53889
172115,g,2009-04-198:23,634.145,1073349,5,33.408,18.31400981,0.001305246,54940.34931
172115,g,2009-04-199:09,634.157,1073353,6,33.498,18.37026699,0.001267164,54940.38125
172115,g,2009-04-1910:54,634.154,1073366,7,33.454,18.4878805,0.001421778,54940.45417
172115,g,2009-04-237:30,634.147,1073927,8,33.509,18.40726481,0.001214721,54944.3125
172115,g,2009-04-276:08,634.126,1074355,9,33.478,18.49259542,0.00129214,54948.25556
172115,z,2009-04-286:04,550.13,1074509,10,31.552,18.37111162,0.006568385,54949.25278
172115,z,2009-04-299:08,550.13,1074656,11,31.728,18.32349838,0.003783895,54950.38056
172115,i,2009-05-018:13,411.1,1074937,13,32.432,18.34378717,0.002150383,54952.34236
172115,i,2009-05-0110:11,411.104,1074952,15,32.438,18.35760437,0.002210517,54952.42431
172115,i,2009-05-0111:06,411.084,1074959,16,32.426,18.38796163,0.002363014,54952.4625
172115,i,2009-05-147:14,411.105,1078303,17,32.419,18.15721097,0.001891342,54965.30139
172115,z,2009-05-1610:13,550.11,1078906,18,31.735,18.48948682,0.003630805,54967.42569
172115,z,2009-05-1611:15,550.084,1078912,19,31.635,18.52691465,0.00528314,54967.46875
172115,z,2009-05-296:11,550.149,1081718,26,31.739,18.23622836,0.003164334,54980.25764
172115,z,2009-05-299:21,550.088,1081756,27,31.618,18.31331557,0.003792573,54980.38958
172115,z,2009-06-166:59,550.111,1092415,28,31.705,18.27946959,0.003522005,54998.29097
172115,z,2009-06-168:00,550.089,1092421,29,31.71,18.31771789,0.004135807,54998.33333
172115,z,2009-06-196:17,550.137,1092856,30,31.716,18.24375246,0.004190919,55001.26181
172115,u,2010-02-2115:16,582.162,1168112,36,32.12,18.95487428,0.003095555,55248.63611
172115,u,2010-02-2213:38,582.15,1168227,38,32.196,19.23983843,0.003511562,55249.56806
172115,u,2010-02-2214:52,582.139,1168234,39,32.137,19.3088713,0.003674623,55249.61944
172115,u,2010-03-1112:38,582.171,1172459,41,32.165,18.97042464,0.003268627,55266.52639
172115,u,2010-03-168:45,582.148,1172942,42,32.129,19.15166149,0.003820927,55271.36458
172115,u,2010-03-169:58,582.161,1172949,43,32.176,19.23953272,0.003499432,55271.41528
172115,u,2010-03-1711:35,582.16,1173035,45,32.19,19.51661347,0.004113596,55272.48264
172115,u,2010-03-219:05,582.143,1173855,46,32.136,19.52076313,0.004202742,55276.37847
94358,g,2009-02-2611:01,634.098,1062408,0,33.526,18.98085339,0.001611544,54888.45903
94358,g,2009-03-0212:15,634.104,1063574,1,33.553,18.6286119,0.001486778,54892.51042
94358,g,2009-03-2310:15,634.106,1066837,2,33.485,18.93416316,0.001595465,54913.42708
94358,g,2009-03-2311:35,634.129,1066844,3,33.496,18.99510516,0.001747778,54913.48264
94358,g,2009-03-2312:56,634.113,1066851,4,33.465,18.98724556,0.001767513,54913.53889
94358,z,2009-04-286:04,550.13,1074509,10,31.552,18.44341639,0.006763287,54949.25278
94358,z,2009-04-299:08,550.13,1074656,11,31.728,18.26959361,0.003605475,54950.38056
94358,z,2009-05-016:35,550.09,1074926,12,31.74,18.34654104,0.003272583,54952.27431
94358,i,2009-05-018:13,411.1,1074937,13,32.432,18.29133645,0.002087287,54952.34236
94358,i,2009-05-019:15,411.087,1074945,14,32.435,18.3553158,0.002057497,54952.38542
94358,i,2009-05-0110:11,411.104,1074952,15,32.438,18.42058977,0.002284346,54952.42431
94358,i,2009-05-147:14,411.105,1078303,17,32.419,18.42270036,0.002173295,54965.30139
94358,z,2009-05-1610:13,550.11,1078906,18,31.735,18.57467712,0.003812124,54967.42569
94358,z,2009-05-1710:23,550.108,1079738,20,31.765,18.3613901,0.00386187,54968.43264
94358,z,2009-05-296:11,550.149,1081718,26,31.739,18.55782443,0.003833757,54980.25764
94358,z,2009-06-166:59,550.111,1092415,28,31.705,18.57812289,0.004223268,54998.29097
94358,z,2009-06-168:00,550.089,1092421,29,31.71,18.59340644,0.004956907,54998.33333
94358,u,2010-02-2115:16,582.162,1168112,36,32.12,19.29323931,0.003692994,55248.63611
94358,u,2010-02-2212:24,582.129,1168220,37,32.213,19.67845425,0.004452873,55249.51667
94358,u,2010-02-2213:38,582.15,1168227,38,32.196,19.63666975,0.004333151,55249.56806
94358,u,2010-03-1111:23,582.162,1172452,40,32.182,18.76753704,0.002686615,55266.47431
94358,u,2010-03-1112:38,582.171,1172459,41,32.165,18.98239193,0.003278137,55266.52639
94358,u,2010-03-168:45,582.148,1172942,42,32.129,19.64082587,0.004986879,55271.36458
94358,u,2010-03-1611:16,582.149,1172956,44,32.197,19.59606305,0.004421906,55271.46944
94358,u,2010-03-1711:35,582.16,1173035,45,32.19,19.50363628,0.004064363,55272.48264
498938,i,2010-01-1113:14,411.09,1159425,0,32.433,18.4393606,0.002179735,55207.55139
498938,i,2010-01-1114:09,411.086,1159432,1,32.434,18.4418728,0.002126511,55207.58958
498938,i,2010-01-1115:13,411.091,1159440,2,32.438,18.46937034,0.002127409,55207.63403
498938,i,2010-01-2212:58,411.088,1162010,3,32.428,18.51793196,0.002378396,55218.54028
498938,g,2010-03-1310:49,634.122,1172658,5,33.524,18.39881867,0.001235728,55268.45069
498938,g,2010-03-1312:11,634.149,1172665,6,33.518,18.47187499,0.001291378,55268.50764
498938,g,2010-03-1313:31,634.138,1172672,7,33.505,18.67312685,0.001449654,55268.56319
498938,g,2010-03-1510:34,634.144,1172825,8,33.519,18.77846004,0.001485099,55270.44028
498938,g,2010-03-1511:56,634.155,1172832,9,33.532,18.41772673,0.001238515,55270.49722
498938,z,2011-04-027:46,550.098,1294582,15,31.681,18.4215994,0.003800262,55653.32361
498938,z,2011-04-0212:25,550.11,1294608,16,31.704,18.61750094,0.00483712,55653.51736
498938,z,2011-04-037:41,550.081,1294730,17,31.706,18.37830004,0.003713821,55654.32014
498938,z,2011-04-059:14,550.113,1294955,19,31.68,18.57544951,0.004411603,55656.38472
498938,z,2011-04-2611:46,550.09,1300392,20,31.631,18.42184887,0.004536751,55677.49028
498938,z,2011-04-2911:13,550.092,1300684,21,31.659,18.57972251,0.004662386,55680.46736
498938,z,2011-05-278:50,550.152,1306294,24,31.689,18.61618877,0.005544092,55708.36806
498938,z,2011-05-286:52,550.16,1306446,25,31.691,18.52293725,0.005286489,55709.28611
498938,u,2013-03-069:55,582.086,1611689,31,32.115,19.18307879,0.003780288,56357.41319
498938,u,2013-03-0711:28,582.121,1611921,32,32.173,19.01258435,0.003260613,56358.47778
498938,u,2013-03-089:46,582.097,1612044,33,32.12,19.45265401,0.004063739,56359.40694
498938,u,2013-03-0811:00,582.137,1612051,34,32.171,19.47881785,0.004097262,56359.45833
498938,u,2013-03-099:18,582.113,1612235,35,32.08,19.14037607,0.003811241,56360.3875
498938,u,2013-03-0910:34,582.153,1612242,36,32.147,19.33126868,0.00392801,56360.44028
498938,u,2013-03-0911:48,582.143,1612249,37,32.177,19.47099801,0.003988318,56360.49167
498938,u,2013-04-037:37,582.123,1615789,38,32.037,19.12089905,0.003704468,56385.31736
498938,u,2013-04-038:53,582.132,1615796,39,32.11,19.38133667,0.003994707,56385.37014
498938,u,2013-04-048:03,582.15,1615895,40,32.09,18.97979722,0.003216084,56386.33542
498938,u,2013-04-049:29,582.159,1615903,41,32.12,19.22217582,0.003492569,56386.39514
498938,u,2013-04-088:30,582.137,1616490,43,32.151,19.43722247,0.004047349,56390.35417
907615,g,2009-05-276:18,634.124,1081340,4,33.52,19.24018109,0.001780809,54978.2625
907615,g,2009-05-277:27,634.139,1081346,5,33.524,19.30852942,0.001787626,54978.31042
907615,g,2009-05-278:37,634.135,1081352,6,33.492,19.3510748,0.001850139,54978.35903
907615,g,2009-05-287:35,634.156,1081546,7,33.529,19.02274047,0.001691494,54979.31597
907615,i,2009-05-297:00,411.127,1081723,8,32.433,18.77070558,0.002786618,54980.29167
907615,i,2009-06-246:06,411.095,1093553,10,32.425,18.65698885,0.002454567,55006.25417
907615,i,2009-06-247:49,411.096,1093566,11,32.411,18.76634613,0.002871876,55006.32569
907615,z,2010-02-1012:30,550.142,1166183,12,31.767,18.80870307,0.004430258,55237.52083
907615,z,2010-02-1014:33,550.147,1166195,14,31.749,18.91446185,0.00633574,55237.60625
907615,z,2010-02-1210:46,550.145,1166493,15,31.759,19.03376835,0.005580865,55239.44861
907615,z,2010-02-139:10,550.142,1166614,16,31.744,18.84767416,0.00690092,55240.38194
907615,z,2010-02-1312:53,550.174,1166636,17,31.746,18.97159945,0.00614434,55240.53681
907615,z,2010-02-1313:54,550.172,1166642,18,31.767,19.0334633,0.00574456,55240.57917
907615,z,2010-02-1314:55,550.168,1166648,19,31.764,19.02832509,0.006113603,55240.62153
907615,z,2010-02-1512:33,550.151,1166958,20,31.735,18.59577076,0.003617365,55242.52292
907615,i,2010-03-1612:58,411.147,1172967,21,32.42,18.91906903,0.003001806,55271.54028
907615,i,2010-04-0610:22,411.109,1182968,22,32.388,19.09448101,0.00349616,55292.43194
907615,i,2010-04-126:33,411.106,1183645,23,32.385,18.60603573,0.002595908,55298.27292
907615,i,2010-04-187:54,411.118,1184702,24,32.375,18.9619024,0.0029738,55304.32917
907615,u,2011-02-2811:17,582.164,1285779,32,32.115,19.93998537,0.005396902,55620.47014
907615,u,2011-02-2812:32,582.179,1285786,33,32.119,20.07053334,0.005568258,55620.52222
907615,u,2011-02-2813:47,582.163,1285793,34,32.07,20.14805938,0.006104689,55620.57431
907615,u,2011-03-0110:13,582.149,1285914,35,32.071,19.32353196,0.003643454,55621.42569
907615,u,2011-03-0210:22,582.156,1286091,36,32.107,20.14959908,0.006107283,55622.43194
907615,u,2011-03-309:12,582.168,1294161,37,32.072,19.96893783,0.006460996,55650.38333
907615,u,2011-03-3012:56,582.157,1294203,38,31.973,20.26294555,0.007982246,55650.53889
907615,u,2011-03-3110:19,582.177,1294326,39,32.084,19.59942428,0.004262921,55651.42986
907615,u,2011-03-3111:33,582.162,1294333,40,32.048,19.78635438,0.00484937,55651.48125
907615,u,2011-03-3112:48,582.155,1294340,41,31.966,19.93794542,0.005886765,55651.53333
907615,u,2011-04-018:52,582.151,1294446,42,32.106,20.24002962,0.006207122,55652.36944
907615,u,2011-04-0110:07,582.153,1294453,43,32.112,20.22008752,0.005904017,55652.42153
907615,u,2011-04-0112:24,582.139,1294466,44,32.042,19.18138967,0.003759935,55652.51667
907615,u,2013-02-0612:57,120.095,1607385,54,30.169,20.03792894,0.013573108,56329.53958
731114,g,2010-12-0714:59,634.149,1264593,0,33.421,19.9472958,0.00313833,55537.62431
731114,g,2010-12-1314:20,634.139,1265509,6,33.425,19.87802797,0.002718806,55543.59722
731114,g,2011-01-0414:57,634.177,1269036,7,33.471,19.74052426,0.002762116,55565.62292
731114,g,2011-01-0512:40,634.161,1269168,8,33.412,19.96411237,0.003023178,55566.52778
731114,g,2011-01-3011:54,634.173,1276943,9,33.409,19.44593289,0.002242808,55591.49583
731114,g,2011-01-3013:15,634.178,1276950,10,33.406,19.56349669,0.002292395,55591.55208
731114,g,2011-01-3014:35,634.194,1276957,11,33.418,19.68773967,0.002377452,55591.60764
731114,g,2011-02-0312:40,634.207,1277516,12,33.431,19.86215176,0.002541998,55595.52778
731114,z,2011-02-0914:47,550.162,1278367,13,31.626,19.20381255,0.006144193,55601.61597
731114,z,2011-02-2713:10,550.153,1285640,14,31.662,19.64456939,0.010347672,55619.54861
731114,z,2011-02-2714:20,550.176,1285647,15,31.627,19.66405029,0.011159487,55619.59722
731114,z,2011-03-099:35,550.116,1286453,16,31.643,19.4693645,0.010214562,55629.39931
731114,z,2011-03-0910:47,550.173,1286460,17,31.641,19.22326995,0.008520579,55629.44931
731114,z,2011-03-2912:51,550.169,1294077,18,31.652,19.53727364,0.010294712,55649.53542
731114,z,2011-03-307:47,550.148,1294153,19,31.676,19.39582416,0.007743342,55650.32431
731114,z,2011-04-017:30,550.112,1294438,20,31.651,19.63515647,0.010757059,55652.3125
731114,u,2012-01-2411:47,582.171,1521349,21,32.215,19.49102288,0.004062767,55950.49097
731114,u,2012-01-2413:03,582.182,1521356,22,32.247,19.90258643,0.004578324,55950.54375
731114,u,2012-01-2414:17,582.182,1521363,23,32.279,20.18699386,0.005671982,55950.59514
731114,u,2012-01-2611:26,582.149,1521803,24,32.164,20.73022588,0.00802958,55952.47639
731114,u,2012-01-2612:41,582.179,1521810,25,32.246,20.73090417,0.008374544,55952.52847
731114,u,2012-01-2613:54,582.18,1521817,26,32.267,19.78121984,0.004432608,55952.57917
731114,u,2012-01-2810:55,582.109,1522175,27,32.143,20.60545158,0.007865496,55954.45486
731114,u,2012-01-2812:14,582.156,1522182,28,32.238,20.74318822,0.007402349,55954.50972
731114,u,2012-01-2813:29,582.178,1522189,29,32.248,20.74829658,0.007542981,55954.56181
731114,u,2012-01-2814:44,582.185,1522196,30,32.25,20.71561084,0.007098784,55954.61389
731114,u,2012-01-2912:32,582.159,1522388,31,32.237,20.60298842,0.006775489,55955.52222
731114,u,2012-01-2913:48,582.165,1522395,32,32.311,20.73743855,0.007049227,55955.575
731114,i,2012-02-1510:31,411.138,1525624,33,32.422,18.96612096,0.002752877,55972.43819
731114,i,2012-02-1512:04,411.161,1525636,34,32.461,19.19505964,0.00392173,55972.50278
731114,i,2012-02-2810:02,411.127,1529575,35,32.338,19.28792247,0.003600164,55985.41806
731114,i,2012-02-2810:56,411.158,1529582,36,32.411,19.37537657,0.003509504,55985.45556
731114,i,2012-02-2811:50,411.164,1529589,37,32.445,19.43048227,0.003708125,55985.49306
731114,i,2012-02-2812:44,411.166,1529596,38,32.397,19.500047,0.004157224,55985.53056
731114,i,2012-03-207:52,411.111,1534043,39,32.429,19.31799925,0.003660277,56006.32778
731114,u,2013-02-0612:26,120.107,1607375,50,30.467,20.39514694,0.01685479,56329.51806
202905,i,2009-02-1813:57,411.112,1060487,0,32.445,18.17733713,0.001973258,54880.58125
202905,i,2009-02-1814:51,411.109,1060494,1,32.438,18.22205399,0.001873518,54880.61875
202905,i,2009-02-1911:26,411.045,1060924,2,32.439,18.44270231,0.002167773,54881.47639
202905,i,2009-02-1912:53,411.107,1060934,3,32.014,18.0803989,0.002194676,54881.53681
202905,i,2009-02-1914:58,411.079,1060942,4,32.029,18.02315381,0.002035396,54881.62361
202905,g,2009-02-2212:29,634.084,1061581,5,33.545,18.05952447,0.001067009,54884.52014
202905,g,2009-02-2213:52,634.122,1061588,6,33.544,18.25615224,0.001107584,54884.57778
202905,i,2009-02-2310:26,411.049,1061807,7,32.429,18.33090269,0.002025087,54885.43472
202905,g,2009-02-2311:17,634.059,1061833,8,33.546,18.64781972,0.001350893,54885.47014
202905,g,2009-02-2312:38,634.095,1061840,9,33.55,18.7498497,0.001437272,54885.52639
202905,g,2009-02-2313:58,634.103,1061847,10,33.563,18.40885329,0.001208294,54885.58194
202905,i,2009-03-2510:20,411.11,1067077,11,32.437,18.13266196,0.001839498,54915.43056
202905,i,2009-04-278:03,411.067,1074399,12,32.413,18.43265726,0.002158701,54948.33542
202905,z,2009-04-299:19,550.14,1074657,13,31.699,18.21678013,0.003552806,54950.38819
202905,z,2009-05-016:45,550.109,1074927,14,31.709,18.33375005,0.003273801,54952.28125
202905,z,2009-05-1610:23,550.086,1078907,15,31.724,18.31829683,0.003538544,54967.43264
202905,z,2009-05-179:22,550.139,1079733,16,31.743,18.19146135,0.003290032,54968.39028
202905,z,2009-05-1710:33,550.11,1079739,17,31.743,18.25175161,0.00339014,54968.43958
202905,z,2009-05-296:21,550.149,1081719,23,31.718,18.36325476,0.003349979,54980.26458
202905,z,2009-05-299:31,550.085,1081757,24,31.661,17.99344109,0.003157155,54980.39653
202905,z,2009-06-167:09,550.116,1092416,25,31.708,18.39882465,0.003936462,54998.29792
202905,z,2009-06-196:27,550.142,1092857,26,31.72,18.35835722,0.004295965,55001.26875
202905,u,2010-02-2115:26,582.162,1168113,32,32.062,19.27934422,0.003698987,55248.64306
202905,u,2010-02-2212:34,582.153,1168221,33,32.094,19.06276537,0.003107897,55249.52361
202905,u,2010-02-2213:48,582.139,1168228,34,32.114,18.43872557,0.002325387,55249.575
202905,u,2010-02-2215:03,582.133,1168235,35,31.997,18.63593246,0.002773754,55249.62708
